ID,Annotator_ID,Funniness (1-5),Is a Joke?,Joke keywords,Natural language explanation,Offensive/Inappropriate?,Understand the text?,text
hom_595,5,1,1,"['skier', 'olympics', 'all downhill from there']","This is a pun of the phrase ""all downhill from here"" which means that things will now be getting worse now and it's used here ince skiers go downhill",0,1,A skier who makes it to the olympics finds that it is all downhill from there .
hom_595,6,2,1,"['skier', 'makes it to the olympics', 'it is all downhill from there']",The joke is that skiiers ride downhill all the time for the sport.  The phrase 'it's all downhill from here' means that this point is the peak of the experience and everything after will not be as good as this moment.,0,1,A skier who makes it to the olympics finds that it is all downhill from there .
hom_595,7,2,1,"['skier', 'all downhill from there']",downhill can refer to going down a hill or it can mean a decline ,0,1,A skier who makes it to the olympics finds that it is all downhill from there .
hom_595,8,3,1,"['skier', 'olympics', 'downhill']","This joke is funnier because of the intensity of competition at the Olympics. If someone says ""it's all downhill from here"", it means they're intimidated by what comes next. It's also - wait for it - a pun about downhill skiing: one of the most well-established sports at the winter games.",0,1,A skier who makes it to the olympics finds that it is all downhill from there .
hom_595,9,3,1,"['skier', 'olympics', 'downhill']","This is a pun on the word ""downhill"". When someone goes to the Olympics, it's probably the best thing that ever happened to them. They are at the highest point in their life, so anything after that decreases in greatness. A common phrase people use to describe this phenomenon is that it's ""all downhill from there"". Downhill is also the direction you go when you ski and the joke is about a skier.",0,1,A skier who makes it to the olympics finds that it is all downhill from there .
hom_2037,5,1,1,"['swimming instructors', 'immersed']",This is a pun on 'immersed' which usually means to involve oneself deeply in a particular activity or interest. However it's other meaning of being submerge in a liquid also works here since swimmers are usually in water,0,1,Swimming instructors are always getting immersed in their work .
hom_2037,6,1,1,"['Swimming instructors', 'immersed in their work']","I think the joke is a pun on the word 'immersed'.  To be immersed in the water would be to submerge one's self in it, or swim in it.  To get immersed in work would mean to get deeply involved in it.",0,1,Swimming instructors are always getting immersed in their work .
hom_2037,7,2,1,"['Swimming instructors', 'immersed in their work']",immersed can mean being submerged in water or it can mean to be absorbed in a task ,0,1,Swimming instructors are always getting immersed in their work .
hom_2037,8,3,1,"['Swimming instructors', 'immersed', 'work']",The swimming instructors are mentally immersed in their work and literally immersed in the water.,0,1,Swimming instructors are always getting immersed in their work .
hom_2037,9,2,1,"['swimming instructors', 'immersed']","This is a pun on the word ""immersed"". Swimmers immerse, or cover, themselves in water. When someone is very focused and involved with something, they are said to be immersed with it. This joke is about swimming instructors. ",0,1,Swimming instructors are always getting immersed in their work .
hom_924,5,1,1,"['saw makers', 'losing money', 'cuts']","This is a pun on the term 'making cuts', which in this context is used to mean that the saw makers have to fire some employees to save money. The term is also being used here since saws generally make cuts into wood",0,1,Saw makers losing money have to make lots of cuts .
hom_924,6,2,1,"['Saw makers', 'losing money', 'lots of cuts']","The joke is a pun on the word 'cuts'.  Saws cut wood or other materials.  'Making cuts' refers to budget cuts, or smaller spending when faced with financial issues.",0,1,Saw makers losing money have to make lots of cuts .
hom_924,7,2,1,"['Saw makers', 'lots of cuts']",cuts can refer to cutting wood or cutting the budget ,0,1,Saw makers losing money have to make lots of cuts .
hom_924,8,2,1,[''],Cuts can refer to budget cuts or literal slices that saw makers make with their tools.,0,1,Saw makers losing money have to make lots of cuts .
hom_924,9,3,1,"['saw makers', 'losing money', 'cuts']","This is a pun on the word ""cuts"". Saws make cuts into wood. When a business loses money, they make ""cuts"", which means they get rid of expenses so they can earn more profit. The joke is about people who are in the business of making saws.",0,1,Saw makers losing money have to make lots of cuts .
hom_1177,2,1,1,"['met a girl', 'internet caf', ""didn't click""]","Clicking is something you do on a computer with a mouse, typically. People use computers at an internet caf. When two people are engaging well with eachother upon first meeting, they might ""click"". ",0,1,"I met a girl at an internet cafe , but we didn't click ."
hom_1177,4,1,1,"['internt', 'caf', 'click']","This is a pun on the word click. The phrase ""we didn't click"" means that they didn't get along, but computers also make a clicking noise.",0,1,"I met a girl at an internet cafe , but we didn't click ."
hom_1177,3,2,1,"['girl', 'internet caf', 'click']","An internet caf has a lot of computer with mice that you use to click on objects on computer screens. To click with someone means to share things in common with them. ""We didn't click"" could mean that the two people did not find enough things in common together, or in the literal sense, they did not ""click"" (their mouse). ",0,1,"I met a girl at an internet cafe , but we didn't click ."
hom_1177,1,1,1,"['girl', 'internet caf', ""didn't click""]","This is a play on words. The word ""click"" means to connect with someone but ""click"" is also something you do when using a computer mouse at an internet caf.",0,1,"I met a girl at an internet cafe , but we didn't click ."
hom_1177,0,2,1,"['internet', 'girl', 'click']",using the internet or a computer you hva e to use the mouse to click on things but used as a meaning of  chemistry ,0,1,"I met a girl at an internet cafe , but we didn't click ."
het_1704,2,1,1,"['parmesan', 'gratingly']",Parmesan cheese is often grated over dishes. ,0,1,""" Would anyone like some Parmesan ? "" asked Tom gratingly ."
het_1704,4,1,1,['parmesan'],"Grated parmesan is a type of cheese, and is referenced in this joke by the phrase gratingly",0,1,""" Would anyone like some Parmesan ? "" asked Tom gratingly ."
het_1704,3,1,1,"['parmesan', 'gratingly']","This is play on the word grating, or gratingly. Parmesan is a cheese. Cheese needs to be put through a grater if you want cheese in sprinkles. Gratingly here means in an irritating fashion.",0,1,""" Would anyone like some Parmesan ? "" asked Tom gratingly ."
het_1704,1,1,1,"['Parmesan', 'gratingly']","This is a play on words. The word ""gratingly"" means said in an annoying way but ""grating"" is also the act of grinding up cheese.",0,1,""" Would anyone like some Parmesan ? "" asked Tom gratingly ."
het_1704,0,2,1,"['parmesan', 'graxtingly']",you need to use a greater to greate parmesan cheese ,0,1,""" Would anyone like some Parmesan ? "" asked Tom gratingly ."
hom_1122,2,1,1,"['coach', 'stung by a bee', 'hives']","This is a literal joke that uses the common word hive - as in a bee hive where bees live, or hive bumps or breakout someone might get on their skin after being exposed to a bite or sting.",0,1,My coach got stung by a bee . The next day he had hives .
hom_1122,4,1,1,"['bee', 'hives', 'coach']","Bees live in hives, but the couch got an allergic reaction known as hives",0,1,My coach got stung by a bee . The next day he had hives .
hom_1122,3,1,1,"['stung', 'bee', 'hives']",The joke is using both definitions of the word hive/hives. A hive is a place where bees live. Hives refers to welts on the skin caused by an allergic reaction. ,0,1,My coach got stung by a bee . The next day he had hives .
hom_1122,1,3,1,"['stung', 'bee', 'hives']","This is a play on words. The word ""hives"" refers to a skin rash which can be part of an allergic reaction but ""hives"" also refer to a structure where bees live.",0,1,My coach got stung by a bee . The next day he had hives .
hom_1122,0,3,1,"['bee', 'hives']",hives means scratching or bumps on the skin but in this case its talking about bee hives,0,1,My coach got stung by a bee . The next day he had hives .
